artist_name,image_url
BoyWithUke,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/BoyWithUke.jpg?raw=true
Jafiki,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Jafiki.jpg?raw=true
Daddyphatsnaps,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Daddyphatsnaps.jpg?raw=true
Jassey,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Jassey.jpg?raw=true
Mic Torrance,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Mic%20Torrance.jpg?raw=true
Pelly,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Pelly.jpg?raw=true
Rockwell,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Rockwell.jpg?raw=true
Sean Paul,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Sean%20Paul.jpg?raw=true
Canking,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Canking.jpg?raw=true
Berioska,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Berioska.jpg?raw=true
Josh A,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Josh%20A.jpg?raw=true
Adin Ross Freestyle,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Adin%20Ross%20Freestyle.jpg?raw=true
Ollie,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Ollie.jpg?raw=true
Bazanji,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Bazanji.jpg?raw=true
Arizona Zervas,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Arizona%20Zervas.jpg?raw=true
Russ,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Russ.jpg?raw=true
gianni & kyle,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/gianni%20%26%20kyle.jpg?raw=true
Croosh,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Croosh.jpg?raw=true
TuneCity,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/TuneCity.jpg?raw=true
Don Toliver,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Don%20Toliver.jpg?raw=true
Jasmine Ortiz,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Jasmine%20Ortiz.jpg?raw=true
Gidexen,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Gidexen.jpg?raw=true
YOPPA,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/YOPPA.jpg?raw=true
Dance Yourself Clean,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Dance%20Yourself%20Clean.jpg?raw=true
BENJII,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/BENJII.jpg?raw=true
Santino Le Saint,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Santino%20Le%20Saint.jpg?raw=true
KRAK'N,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/KRAK%27N.jpg?raw=true
Helena Paparizou,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Helena%20Paparizou.jpg?raw=true
Synymata,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Synymata.jpg?raw=true
st. art,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/st.%20art.jpg?raw=true
Vincent Arena,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Vincent%20Arena.jpg?raw=true
ARIA,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/ARIA.jpg?raw=true
imHAPPY,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/imHAPPY.jpg?raw=true
Alexa Cappelli,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Alexa%20Cappelli.jpg?raw=true
DALE,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/DALE.jpg?raw=true
Worlds Apart,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Worlds%20Apart.jpg?raw=true
Nikki Era,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Nikki%20Era.jpg?raw=true
The Fur,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/The%20Fur.jpg?raw=true
EBEN,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/EBEN.jpg?raw=true
Kungs,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Kungs.jpg?raw=true
Cuebrick,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Cuebrick.jpg?raw=true
Toby Romeo,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Toby%20Romeo.jpg?raw=true
Katy Perry,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Katy%20Perry.jpg?raw=true
Macklemore & Ryan Lewis,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Macklemore%20%26%20Ryan%20Lewis.jpg?raw=true
KHEMIS,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/KHEMIS.jpg?raw=true
Mike Williams,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Mike%20Williams.jpg?raw=true
Alexandra Stan,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Alexandra%20Stan.jpg?raw=true
Vinesto,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Vinesto.jpg?raw=true
Masello,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Masello.jpg?raw=true
India Lake,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/India%20Lake.jpg?raw=true
Rob Roth,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Rob%20Roth.jpg?raw=true
Leonard Damron,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Leonard%20Damron.jpg?raw=true
Lost Stars,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Lost%20Stars.jpg?raw=true
Adam Pearce,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Adam%20Pearce.jpg?raw=true
cvllum,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/cvllum.jpg?raw=true
Yumo,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Yumo.jpg?raw=true
Josh Dreon,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Josh%20Dreon.jpg?raw=true
Arc North,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Arc%20North.jpg?raw=true
J.Dapper,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/J.Dapper.jpg?raw=true
Hozier,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Hozier.jpg?raw=true
Whales,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Whales.jpg?raw=true
MC Virgins,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/MC%20Virgins.jpg?raw=true
Daddy Yankee,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Daddy%20Yankee.jpg?raw=true
RidersXTV,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/RidersXTV.jpg?raw=true
Loi,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Loi.jpg?raw=true
Jaymes Young,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Jaymes%20Young.jpg?raw=true
yassprodd,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/yassprodd.jpg?raw=true
Egzod,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Egzod.jpg?raw=true
GRAVEDGR,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/GRAVEDGR.jpg?raw=true
YNW Melly,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/YNW%20Melly.jpg?raw=true
Deep Chills,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Deep%20Chills.jpg?raw=true
Kali Uchis,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Kali%20Uchis.jpg?raw=true
Snoop Dogg,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Snoop%20Dogg.jpg?raw=true
Celina Sharma,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Celina%20Sharma.jpg?raw=true
Cheriimoya,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Cheriimoya.jpg?raw=true
itssvd,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/itssvd.jpg?raw=true
T3NZU,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/T3NZU.jpg?raw=true
DPR LIVE,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/DPR%20LIVE.jpg?raw=true
Gudrap,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Gudrap.jpg?raw=true
Bluto!,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Bluto%21.jpg?raw=true
Neon361,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Neon361.jpg?raw=true
Tai Verdes,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Tai%20Verdes.jpg?raw=true
AJR,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/AJR.jpg?raw=true
Cloud 11,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Cloud%2011.jpg?raw=true
Stan Walker,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Stan%20Walker.jpg?raw=true
Maro,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Maro.jpg?raw=true
J Balvin,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/J%20Balvin.jpg?raw=true
Dan Stevens,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Dan%20Stevens.jpg?raw=true
Ed Sheeran,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Ed%20Sheeran.jpg?raw=true
hxnry,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/hxnry.jpg?raw=true
Olivia O'Brien,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Olivia%20O%27Brien.jpg?raw=true
James Arthur,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/James%20Arthur.jpg?raw=true
Khalid,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Khalid.jpg?raw=true
Moji x Sboy,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Moji%20x%20Sboy.jpg?raw=true
Zara Larsson,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Zara%20Larsson.jpg?raw=true
James Smith,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/James%20Smith.jpg?raw=true
NF,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/NF.jpg?raw=true
Why Don't We,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Why%20Don%27t%20We.jpg?raw=true
LANY,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/LANY.jpg?raw=true
JP Saxe,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/JP%20Saxe.jpg?raw=true
Conor Maynard,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Conor%20Maynard.jpg?raw=true
Benson Boone,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Benson%20Boone.jpg?raw=true
SoMo,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/SoMo.jpg?raw=true
Johnny Orlando,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Johnny%20Orlando.jpg?raw=true
Christina Perri,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Christina%20Perri.jpg?raw=true
Xuitcasecity,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Xuitcasecity.jpg?raw=true
Chord Overstreet,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Chord%20Overstreet.jpg?raw=true
AJ Mitchell,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/AJ%20Mitchell.jpg?raw=true
Rosie Darling,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Rosie%20Darling.jpg?raw=true
Dj Shainth,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Dj%20Shainth.jpg?raw=true
Havoc Mathan,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Havoc%20Mathan.jpg?raw=true
Havoc Brothers,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Havoc%20Brothers.jpg?raw=true
Raj Pirate,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Raj%20Pirate.jpg?raw=true
Prince Dave,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Prince%20Dave.jpg?raw=true
Keenan Te,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Keenan%20Te.jpg?raw=true
Keanan,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Keanan.jpg?raw=true
Lovely Rapper Shridhar,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Lovely%20Rapper%20Shridhar.jpg?raw=true
Hiphop Tamizha,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Hiphop%20Tamizha.jpg?raw=true
Eminem,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Eminem.jpg?raw=true
iamnotshane,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/iamnotshane.jpg?raw=true
John Michael Howell,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/John%20Michael%20Howell.jpg?raw=true
Nico & Vinz,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Nico%20%26%20Vinz.jpg?raw=true
Coldplay,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Coldplay.jpg?raw=true
Teqkoi,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Teqkoi.jpg?raw=true
KAIO,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/KAIO.jpg?raw=true
iamjakehill,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/iamjakehill.jpg?raw=true
The Score,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/The%20Score.jpg?raw=true
Yuvan Shankar Raja,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Yuvan%20Shankar%20Raja.jpg?raw=true
Colonel Reyel,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Colonel%20Reyel.jpg?raw=true
Dave,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Dave.jpg?raw=true
P!nk,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/P%21nk.jpg?raw=true
Mikael Belkher,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Mikael%20Belkher.jpg?raw=true
Lady Gaga,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Lady%20Gaga.jpg?raw=true
Dadju,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Dadju.jpg?raw=true
Noah Kahan,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Noah%20Kahan.jpg?raw=true
Maluma,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Maluma.jpg?raw=true
Joseph Black,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Joseph%20Black.jpg?raw=true
The Vamps,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/The%20Vamps.jpg?raw=true
Luh Kel,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Luh%20Kel.jpg?raw=true
Joji,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Joji.jpg?raw=true
Yatta Bandz,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Yatta%20Bandz.jpg?raw=true
Ansel Elgort,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Ansel%20Elgort.jpg?raw=true
Roy Woods,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Roy%20Woods.jpg?raw=true
MASN,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/MASN.jpg?raw=true
Poo Bear,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Poo%20Bear.jpg?raw=true
Brandz,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Brandz.jpg?raw=true
Alexander 23,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Alexander%2023.jpg?raw=true
Papithbk,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Papithbk.jpg?raw=true
Anson Seabra,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Anson%20Seabra.jpg?raw=true
Ellise,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Ellise.jpg?raw=true
Snøw,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Sn%C3%B8w.jpg?raw=true
Cooper Hill,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Cooper%20Hill.jpg?raw=true
Udeyfa,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Udeyfa.jpg?raw=true
Abudy,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Abudy.jpg?raw=true
Paloma Faith,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Paloma%20Faith.jpg?raw=true
JVKE,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/JVKE.jpg?raw=true
Harry Hudson,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Harry%20Hudson.jpg?raw=true
FINNEAS,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/FINNEAS.jpg?raw=true
Nicky Jam,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Nicky%20Jam.jpg?raw=true
Conan Gray,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Conan%20Gray.jpg?raw=true
Gracie Abrams,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Gracie%20Abrams.jpg?raw=true
Ruel,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Ruel.jpg?raw=true
flora cash,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/flora%20cash.jpg?raw=true
Dominic Fike,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Dominic%20Fike.jpg?raw=true
Jess Benko,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Jess%20Benko.jpg?raw=true
R. City,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/R.%20City.jpg?raw=true
Bangers Only,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Bangers%20Only.jpg?raw=true
G. V. Prakash,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/G.%20V.%20Prakash.jpg?raw=true
EJ Brothers,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/EJ%20Brothers.jpg?raw=true
Kaushik Krish,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Kaushik%20Krish.jpg?raw=true
Sooraj Santhosh,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Sooraj%20Santhosh.jpg?raw=true
Roshan Sebastian,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Roshan%20Sebastian.jpg?raw=true
Ghibran,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Ghibran.jpg?raw=true
Santhosh Dhayanidhi,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Santhosh%20Dhayanidhi.jpg?raw=true
Thaman S,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Thaman%20S.jpg?raw=true
Saindhavi,https://github.com/Leander-Antony/my-spotify/blob/main/artist_images/Saindhavi.jpg?raw=true
